description,category,severity,source,label
"Essential Cybersecurity Controls
 ﻣﻘﻴﺪ- 
 ﻣحﺪود 
29 
Document classification: Public  
 
 
 
 
 
 
 
TLP: White 
 مقيد- 
 محدود 
 
Cybersecurity Resilience 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
3-1 
Cybersecurity Resilience Aspects of Business Continuity Management 
(BCM) 
Objective
To ensure the inclusion of cybersecurity resilience requirements in the 
entity’s business continuity management and remediate and minimize the 
impacts of disruptions on the entity’s critical e-services and information 
processing systems and facilities caused by cyber risks",AUDIT_LOG_MISSING,Medium,pdf:NCA_ECC_2024_EN.pdf,0
"CSCC Statement of Applicability 
Every organization must comply with all applicable controls after assessing the extent of 
impact and conducting necessary checks before implementation",AUDIT_LOG_MISSING,Medium,pdf:NCA_CSCC.pdf,0
"2- The Controller may appoint a DPO on a voluntary basis, even if not obligated 
to do so, to assist in complying with the provisions of the Law and its 
Implementing Regulations",AUDIT_LOG_MISSING,Medium,pdf:RulesforAppointingPersonalDataProtectionOfficer.pdf,0
"In all cases, if the Personal Data Exporter and Data 
Importer violate the instructions issued by the Controller or the agreement 
concluded with it regarding the processing of the transferred Personal Data, 
the Personal Data Exporter and Data Importer shall be considered as the 
Controller and shall be responsible for violating the Standard Contractual 
Clauses and the provisions of the Law and the Implementing Regulations 
before the Competent Authority",AUDIT_LOG_MISSING,Medium,pdf:StandardContractualClausesForPersonalDataTransferEN.pdf,0
"Discussion:  Classified information that requires special protection includes collateral 
information, Special Access Program (SAP) information, and Sensitive Compartmented 
Information (SCI)",AUDIT_LOG_MISSING,Medium,pdf:NIST_SP_800_53_Access.pdf,0
"8 
4.2.4 Security Controls .................................................................................",AUDIT_LOG_MISSING,Medium,pdf:NIST_SP_800_63b_Password.pdf,0
"Such integrity requires 
configuration control throughout the system development life cycle to track authorized changes 
and prevent unauthorized changes",AUDIT_LOG_MISSING,Medium,pdf:NIST_SP_800_53_Access.pdf,0
"For an organization using the NIST RMF and its suite of publications, 
the CSF can be used to complement the RMF’s approach to selecting and prioritizing 
controls from SP 800-53, Security and Privacy Controls for Information Systems and 
Organizations",AUDIT_LOG_MISSING,Medium,pdf:NIST_CSF.pdf,0
Discussion:  Rules of behavior represent a type of access agreement for organizational users,AUDIT_LOG_MISSING,Medium,pdf:NIST_SP_800_53_Access.pdf,0
"Discussion:  System and services acquisition policy and procedures address the controls in the SA 
family that are implemented within systems and organizations",AUDIT_LOG_MISSING,Medium,pdf:NIST_SP_800_53_Access.pdf,0
"Archive data consists of 
older data that is still important to the entity and may be needed for 
future reference, as well as data that shall be retained for legal and 
regulatory compliance purposes.
Defense-in-Depth 
A concept of information assurance where multiple levels of security 
controls are used (as a defense) in the IT/OT system.
Disaster Recovery 
Programs, activities, and plans designed to restore the entity’s critical 
business functions and services to an acceptable state, following exposure 
to cyber-attacks or disruption of such functions or services",AUDIT_LOG_MISSING,Medium,pdf:NCA_ECC_2024_EN.pdf,0
"3- Controller shall ensure that the records of Personal Data Processing activities are 
accurate and up to date",AUDIT_LOG_MISSING,Medium,pdf:ImplementingRegulationPersonalDataProtectionLaw.pdf,0
"In order to authenticate at AAL3, claimants SHALL prove possession 
and control of two distinct authentication factors through secure authentication 
protocol(s)",AUDIT_LOG_MISSING,Medium,pdf:NIST_SP_800_63b_Password.pdf,0
"Provide the results of the control assessment to [Assignment: organization-defined 
individuals or roles]",AUDIT_LOG_MISSING,Medium,pdf:NIST_SP_800_53_Access.pdf,0
"3.3.7 Change Management 
“The Member Organization should define, approve and implement a change management process that controls all 
changes to information assets",AUDIT_LOG_MISSING,Medium,pdf:Oracle_SAMA_Advisory.pdf,0
"Public
 !
!
!
!
Article 4: Right to be informed 
1- If the Personal Data is collected directly from the Data Subject, the Controller shall, 
before or when collecting the Data, take the necessary measures to inform the Data 
Subject of the following: 
a) Controller’s identity, its contact details, and any other details related to the 
channels established by the Controller for the purpose of communicating in relation 
with Personal Data protection",AUDIT_LOG_MISSING,Medium,pdf:ImplementingRegulationPersonalDataProtectionLaw.pdf,0
"Related Controls:  AC-3, AC-4, CM-2, CM-5, CM-6, CM-11, RA-5, SA-4, SA-5, SA-8, SA-9, SA-15, SC-
2, SC-3, SC-7, SC-37, SI-4",AUDIT_LOG_MISSING,Medium,pdf:NIST_SP_800_53_Access.pdf,0
"If the evaluation still 
indicates high levels of risk and irreversible impacts in the near term on the 
interests of individuals or the community, the controller should explore alternative 
methods",AUDIT_LOG_MISSING,Medium,pdf:RisksTransferringDataOutsideKingdomEn.pdf,0
"Data Sharing Agreement: A standard agreement signed between two parties 
(when a government entity shares data with a private entity or individual) that 
(the standard agreement) defines the roles and responsibilities of the Data 
Sharing Parties in accordance with the provisions and controls specified in this 
Policy",AUDIT_LOG_MISSING,Medium,pdf:DataSharingPolicyEN.pdf,0
"patch management and
method of deployment.
3.4 Third Party Cyber Security
3.4.1 Contract and Vendor Management
Principle
The Member Organization should define, approve, implement and monitor the required cyber
security controls within the contract and vendor management processes.
 Objective
To ensure that the Member Organization’s approved cyber security requirements are
appropriately addressed before signing the contract, and the compliance with the cyber security
requirements is being monitored and evaluated during the contract life-cycle.
SAMA CSF Control
Consideration
SAMA CSF Language
Company Enables
3.4.1-1
1",AUDIT_LOG_MISSING,Medium,pdf:SAMA_CSF.pdf,0
"This includes integrating descriptive data, managing and ensuring the 
controlled delivery of data, and capturing and modeling data requirements along with data definitions and business rules",AUDIT_LOG_MISSING,Medium,pdf:File0002.pdf,0
"Guide to Essential Cybersecurity 
Controls (ECC) Implementation
 
 
74 
Document Classification:  Public 
TLP: White  
o Create DKIM Record, which uses the digital signature in all emails 
issued by the organization's domain to ensure the integrity of e-mails",AUDIT_LOG_MISSING,Medium,pdf:NCA_ECC_Implementation_Guide.pdf,0
"Operating systems also provide 
mechanisms to create and maintain secure audit logs.
 CIS Controls v8.1.2
Control 16: Application Software Security
  
81
Safeguard 16.12: Implement Code-Level Security Checks
Asset Type:   Software    |  Security Function:   Protect    |  |    IG3 
Apply static and dynamic analysis tools within the application life cycle to verify that secure coding 
practices are being followed.
Safeguard 16.13: Conduct Application Penetration Testing
Asset Type:   Software    |  Security Function:   Detect    |  |    IG3 
Conduct application penetration testing",AUDIT_LOG_MISSING,Medium,pdf:CIS_Controls_v8.pdf,0
"Article 6: Documenting DPO Appointment 
1- The DPO must be appointed in writing, and the Controller must: 
A",AUDIT_LOG_MISSING,Medium,pdf:RulesforAppointingPersonalDataProtectionOfficer.pdf,0
"(NISTIR 7298r2 Glossary of Key 
Information Security Terms) 
Sandboxing  
A restricted, controlled execution environment that prevents potentially 
malicious software, such as mobile code, from accessing any system resources 
except those for which the software is authorized",AUDIT_LOG_MISSING,Medium,pdf:SAMA_EN_5888_VER1.pdf,0
"Controls 
1-9-1 
Cybersecurity requirements for personnel of the entity shall be identified, documented, 
and approved prior to, during, and upon the end or termination of their employment",AUDIT_LOG_MISSING,Medium,data\train_light_500.csv,0
"all agreed actions are
being managed on an
ongoing basis.
3.2.5 Cyber Security Audits
Principle
The cyber security status of the Member Organization’s information assets should be subject to
thorough, independent and regular cyber security audits performed in accordance with generally
accepted auditing standards and SAMA cyber security framework.
 Objective
To ascertain with reasonable assurance whether the cyber security controls are securely
designed and implemented, and whether the effectiveness of these controls is being monitored.
SAMA CSF Control
Consideration
SAMA CSF Language
Company Enables
3.2.5-1
1",AUDIT_LOG_MISSING,Medium,pdf:SAMA_CSF.pdf,0
"3 
Cybersecurity Resilience 
 Guide to Essential Cybersecurity 
Controls (ECC) Implementation 
  
 
 
153 
Document Classification:  Public 
TLP: White  
3-1-2 
The cybersecurity requirements for business continuity management must be 
implemented",AUDIT_LOG_MISSING,Medium,pdf:NCA_ECC_Implementation_Guide.pdf,0
"Related Controls:  AC-1, AU-1, AT-1, CA-1, CA-2, CA-5, CA-6, CA-7, CM-1, CP-1, IA-1, IR-1, MA-1, 
MP-1, PE-1, PL-1, PL-2, PM-2, PM-8, PM-18, PM-28, PM-30, PS-1, PT-1, PT-2, PT-3, RA-1, RA-3, 
RA-9, SA-1, SA-4, SC-1, SC-38, SI-1, SI-12, SR-1, SR-2",AUDIT_LOG_MISSING,Medium,pdf:NIST_SP_800_53_Access.pdf,0
"TLP: White  
Document Classification: Public 
   
 
 
 
 
 
 
In the Name of Allah, 
 The Most Gracious, 
 The Most Merciful 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 Cloud Cybersecurity Controls 
مقيد - محدود 
1 
Document classification: Public  
 
TLP: White 
 
 
 
 
 
Disclaimer: The following controls will be governed by and 
implemented in accordance with the laws of the Kingdom of Saudi 
Arabia and must be subject to the exclusive jurisdiction of the 
courts of the Kingdom of Saudi Arabia",AUDIT_LOG_MISSING,Medium,pdf:NCA_CCC_Cloud.pdf,0
"Controlled areas are spaces for which 
organizations provide physical or procedural controls to meet the requirements established for 
protecting information and systems",AUDIT_LOG_MISSING,Medium,pdf:NIST_SP_800_53_Access.pdf,0
"3- In the event of consent withdrawal, the Controller shall cease Processing without 
undue delay from consent withdrawal request",AUDIT_LOG_MISSING,Medium,pdf:ImplementingRegulationPersonalDataProtectionLaw.pdf,0
